src,dst,weight,sign
URYVR,RIAR,2.0,1
URYVR,RIBR,19.0,1
URYVR,RMDDR,32.0,1
URYVR,RMDL,2.0,1
URYVR,RMDVL,19.0,1
URYVR,SIBVL,5.0,1
URYVR,SIBVR,4.0,1
URYVR,SMBDR,1.0,1
URYVR,SMDVL,11.0,1
VA01,DA02,1.0,1
VA01,DD01,12.0,1
VA01,VD01,3.0,1
VA01,vBWML7,13.0,1
VA01,vBWML8,1.0,1
VA01,vBWMR7,2.0,1
VA01,vBWMR8,2.0,1
VA02,AVAL,1.0,1
VA02,DD01,20.0,1
VA02,SAAVL,1.0,1
VA02,VA01,2.0,1
VA02,VA03,2.0,1
VA02,VB01,1.0,1
VA02,VB02,1.0,1
VA02,VD01,1.0,1
VA02,VD02,27.0,1
VA02,vBWML7,1.0,1
VA02,vBWML8,10.0,1
VA02,vBWML9,3.0,1
VA02,vBWMR7,5.0,1
VA02,vBWMR8,7.0,1
VA02,vBWMR9,5.0,1
VA03,DD01,18.0,1
VA03,DD02,10.0,1
VA03,VA04,2.0,1
VA03,VB02,1.0,1
VA03,VB03,3.0,1
VA03,VD02,3.0,1
VA03,VD03,11.0,1
VA03,vBWML10,11.0,1
VA03,vBWML11,3.0,1
VA03,vBWML8,1.0,1
VA03,vBWML9,4.0,1
VA03,vBWMR10,5.0,1
VA03,vBWMR11,7.0,1
VA03,vBWMR9,3.0,1
VA04,AVAR,1.0,1
VA04,AVDL,1.0,1
VA04,AVER,1.0,1
VA04,DD02,17.0,1
VA04,VB03,8.0,1
VA04,VB04,1.0,1
VA04,VD04,8.0,1
VA04,vBWML12,5.0,1
VA04,vBWML13,3.0,1
VA04,vBWMR11,8.0,1
VA04,vBWMR12,5.0,1
VA04,vBWMR13,1.0,1
VA05,DD02,6.0,1
VA05,DD03,17.0,1
VA05,VA06,2.0,1
VA05,VB04,1.0,1
VA05,VD05,9.0,1
VA05,vBWML12,3.0,1
VA05,vBWML13,6.0,1
VA05,vBWMR12,6.0,1
VA05,vBWMR13,4.0,1
VA05,vBWMR14,4.0,1
VA06,AS01,13.0,1
VA06,AS02,1.0,1
VA06,AVAR,1.0,1
VA06,DD03,21.0,1
VA06,VA05,2.0,1
VA06,VB04,1.0,1
VA06,VB05,7.0,1
VA06,VD05,3.0,1
VA06,VD06,6.0,1
VA06,vBWML13,2.0,1
VA06,vBWML14,10.0,1
VA06,vBWML15,1.0,1
VA06,vBWMR12,2.0,1
VA06,vBWMR13,1.0,1
VA06,vBWMR14,5.0,1
VA06,vBWMR15,1.0,1
VA07,AS01,1.0,1
VA07,AS02,10.0,1
VA07,AS03,3.0,1
VA07,DD03,3.0,1
VA07,DD04,17.0,1
VA07,VB06,1.0,1
VA07,VD06,2.0,1
VA07,VD07,13.0,1
VA07,vBWML14,2.0,1
VA07,vBWML15,8.0,1
VA07,vBWML16,6.0,1
VA07,vBWMR14,3.0,1
VA07,vBWMR15,10.0,1
VA07,vBWMR16,2.0,1
VA08,AS02,1.0,1
VA08,AS03,4.0,1
VA08,AS04,11.0,1
VA08,AS05,3.0,1
VA08,DD04,9.0,1
VA08,DD05,9.0,1
VA08,VB06,1.0,1
VA08,VD07,2.0,1
VA08,VD08,3.0,1
VA08,VD09,3.0,1
VA08,vBWML16,3.0,1
VA08,vBWML17,4.0,1
VA08,vBWML18,4.0,1
VA08,vBWMR15,1.0,1
VA08,vBWMR16,3.0,1
VA08,vBWMR17,4.0,1
VA08,vBWMR18,4.0,1
VA09,AS06,5.0,1
VA09,AS07,3.0,1
VA09,DD04,6.0,1
VA09,DD05,6.0,1
VA09,DD06,6.0,1
VA09,VB07,1.0,1
VA09,VB08,1.0,1
VA09,VD09,2.0,1
VA09,VD10,3.0,1
VA09,VD11,3.0,1
VA09,vBWML17,3.0,1
VA09,vBWML18,4.0,1
VA09,vBWML19,4.0,1
VA09,vBWMR17,3.0,1
VA09,vBWMR18,4.0,1
VA09,vBWMR19,4.0,1
VA10,AS06,3.0,1
VA10,AS07,6.0,1
VA10,DD05,9.0,1
VA10,DD06,9.0,1
VA10,VB08,1.0,1
VA10,VB09,1.0,1
VA10,VD10,2.0,1
VA10,VD11,3.0,1
VA10,VD12,3.0,1
VA10,vBWML18,3.0,1
VA10,vBWML19,4.0,1
VA10,vBWML20,4.0,1
VA10,vBWMR18,3.0,1
VA10,vBWMR19,3.0,1
VA10,vBWMR20,3.0,1
VA10,vBWMR21,2.0,1
VA11,AS07,2.0,1
VA11,AS08,10.0,1
VA11,AS09,1.0,1
VA11,DD06,19.0,1
VA11,PVNR,1.0,1
VA11,VB10,6.0,1
VA11,VD11,5.0,1
VA11,VD12,3.0,1
VA11,vBWML19,3.0,1
VA11,vBWML20,4.0,1
VA11,vBWML21,4.0,1
VA11,vBWMR20,3.0,1
VA11,vBWMR21,3.0,1
VA11,vBWMR22,3.0,1
VA11,vBWMR23,2.0,1
VA12,AS08,2.0,1
VA12,AS09,8.0,1
VA12,AS10,6.0,1
VA12,AS11,6.0,1
VA12,AVAL,3.0,1
VA12,DA08,9.0,1
VA12,DA09,17.0,1
VA12,DB07,10.0,1
VA12,DD06,2.0,1
VA12,LUAL,2.0,1
VA12,PHCR,1.0,1
VA12,PVCL,3.0,1
VA12,PVCR,4.0,1
VA12,VA11,4.0,1
VA12,VB11,4.0,1
VA12,VD12,7.0,1
VA12,VD13,12.0,1
VA12,hyp,2.0,1
VA12,vBWML21,3.0,1
VA12,vBWML22,4.0,1
VA12,vBWML23,4.0,1
VA12,vBWMR22,3.0,1
VA12,vBWMR23,4.0,1
VA12,vBWMR24,4.0,1
VB01,ADAL,5.0,1
VB01,AIBR,2.0,1
VB01,DD01,1.0,1
VB01,RIML,10.0,1
VB01,RMFL,10.0,1
VB01,SAADL,18.0,1
VB01,SMBVL,3.0,1
VB01,VA01,7.0,1
VB01,VA02,2.0,1
VB01,VA03,2.0,1
VB01,VA04,2.0,1
VB01,VD01,4.0,1
VB01,VD02,2.0,1
VB01,vBWML7,2.0,1
VB01,vBWMR7,5.0,1
VB01,vBWMR9,1.0,1
VB02,AVEL,1.0,1
VB02,DD01,30.0,1
VB02,DD02,1.0,1
VB02,VA02,5.0,1
VB02,VA03,11.0,1
VB02,VC02,1.0,1
VB02,VD02,14.0,1
VB02,VD03,4.0,1
VB02,vBWML10,4.0,1
VB02,vBWML11,1.0,1
VB02,vBWML8,2.0,1
VB02,vBWML9,14.0,1
VB02,vBWMR10,10.0,1
VB02,vBWMR11,6.0,1
VB02,vBWMR8,6.0,1
VB03,DD02,36.0,1
VB03,VA04,10.0,1
VB03,VA05,1.0,1
VB03,VD03,4.0,1
VB03,VD04,6.0,1
VB03,vBWML10,1.0,1
VB03,vBWML11,8.0,1
VB03,vBWML12,8.0,1
VB03,vBWML13,3.0,1
VB03,vBWMR10,4.0,1
VB03,vBWMR11,6.0,1
VB03,vBWMR12,8.0,1
VB03,vBWMR13,4.0,1
VB04,AVG,1.0,1
VB04,DD02,7.0,1
VB04,DD03,13.0,1
VB04,VA04,1.0,1
VB04,VA05,1.0,1
VB04,VB05,1.0,1
VB04,VD04,1.0,1
VB04,VD05,3.0,1
VB04,vBWML12,3.0,1
VB04,vBWML13,5.0,1
VB04,vBWMR12,3.0,1
VB04,vBWMR13,3.0,1
VB04,vBWMR14,4.0,1
VB05,DD03,34.0,1
VB05,VA06,2.0,1
VB05,VD06,10.0,1
VB05,vBWML12,3.0,1
VB05,vBWML13,1.0,1
VB05,vBWML14,8.0,1
VB05,vBWML15,7.0,1
VB05,vBWMR13,7.0,1
VB05,vBWMR14,6.0,1
VB05,vBWMR15,1.0,1
VB06,DD04,32.0,1
VB06,PVNR,1.0,1
VB06,VA07,3.0,1
VB06,VA08,2.0,1
VB06,VD06,1.0,1
VB06,VD07,22.0,1
VB06,vBWML15,4.0,1
VB06,vBWML16,3.0,1
VB06,vBWMR14,6.0,1
VB06,vBWMR15,12.0,1
VB06,vBWMR16,4.0,1
VB07,DD05,29.0,1
VB07,VA09,1.0,1
VB07,VA10,1.0,1
VB07,VD08,5.0,1
VB07,VD09,6.0,1
VB07,vBWML16,4.0,1
VB07,vBWML17,4.0,1
VB07,vBWML18,4.0,1
VB07,vBWMR16,4.0,1
VB07,vBWMR17,4.0,1
VB07,vBWMR18,4.0,1
VB08,DD05,10.0,1
VB08,DD06,19.0,1
VB08,VA11,2.0,1
VB08,VD09,5.0,1
VB08,VD10,6.0,1
VB08,vBWML18,4.0,1
VB08,vBWML19,4.0,1
VB08,vBWML20,4.0,1
VB08,vBWMR18,4.0,1
VB08,vBWMR19,4.0,1
VB08,vBWMR20,4.0,1
VB09,DD05,10.0,1
VB09,DD06,19.0,1
VB09,VA11,2.0,1
VB09,VD10,5.0,1
VB09,VD11,6.0,1
VB09,vBWML19,4.0,1
VB09,vBWML20,4.0,1
VB09,vBWML21,4.0,1
VB09,vBWMR19,4.0,1
VB09,vBWMR20,4.0,1
VB09,vBWMR21,4.0,1
VB10,DD06,19.0,1
VB10,PVT,1.0,1
VB10,VA11,3.0,1
VB10,VD11,7.0,1
VB10,VD12,6.0,1
VB10,vBWML20,4.0,1
VB10,vBWML21,4.0,1
VB10,vBWML22,4.0,1
VB10,vBWMR20,4.0,1
VB10,vBWMR21,4.0,1
VB10,vBWMR22,4.0,1
VB11,DD06,19.0,1
VB11,PVCR,1.0,1
VB11,PVWL,1.0,1
VB11,PVWR,1.0,1
VB11,VA12,5.0,1
VB11,VD12,2.0,1
VB11,VD13,22.0,1
VB11,vBWML21,4.0,1
VB11,vBWML22,4.0,1
VB11,vBWML23,4.0,1
VB11,vBWMR21,4.0,1
VB11,vBWMR22,4.0,1
VB11,vBWMR23,4.0,1
VC01,AVFL,1.0,1
VC01,AVL,2.0,1
VC01,DD01,6.0,1
VC01,DD02,8.0,1
VC01,DD03,8.0,1
VC01,DVC,1.0,1
VC01,PVPR,1.0,1
VC01,PVT,4.0,1
VC01,VC02,4.0,1
VC01,VC03,2.0,1
VC01,VD01,5.0,1
VC01,VD02,1.0,1
VC01,VD03,2.0,1
VC01,VD04,4.0,1
VC01,VD05,4.0,1
VC01,VD06,1.0,1
VC01,vBWML11,1.0,1
VC01,vBWML7,1.0,1
VC01,vBWML9,1.0,1
VC01,vBWMR12,3.0,1
VC02,DB04,1.0,1
VC02,DD01,6.0,1
VC02,DD02,4.0,1
VC02,DD03,8.0,1
VC02,DVC,3.0,1
VC02,PVCL,1.0,1
VC02,PVPR,1.0,1
VC02,PVQR,1.0,1
VC02,PVT,6.0,1
VC02,VC01,3.0,1
VC02,VC03,4.0,1
VC02,VD01,2.0,1
VC02,VD02,3.0,1
VC02,VD04,6.0,1
VC02,VD05,4.0,1
VC02,VD06,2.0,1
VC02,vBWML11,1.0,1
VC02,vBWML13,1.0,1
VC02,vBWML14,3.0,1
VC02,vBWML8,2.0,1
VC02,vBWML9,4.0,1
VC02,vBWMR11,1.0,1
VC02,vBWMR12,1.0,1
VC02,vBWMR13,3.0,1
VC02,vBWMR8,1.0,1
VC02,vBWMR9,2.0,1
VC03,AVBL,1.0,1
VC03,AVJL,1.0,1
VC03,AVL,1.0,1
VC03,DD01,1.0,1
VC03,DD02,3.0,1
VC03,DD03,5.0,1
VC03,HSNR,1.0,1
VC03,PVNR,1.0,1
VC03,PVPR,2.0,1
VC03,PVQR,2.0,1
VC03,PVT,5.0,1
VC03,SABVL,1.0,1
VC03,VB02,1.0,1
VC03,VB04,1.0,1
VC03,VC01,5.0,1
VC03,VC02,2.0,1
VC03,VD01,2.0,1
VC03,VD02,1.0,1
VC03,VD03,2.0,1
VC03,VD04,3.0,1
VC03,VD05,3.0,1
VC03,VD06,5.0,1
VC03,VD07,8.0,1
VC03,vBWML11,1.0,1
VC03,vBWML12,1.0,1
VC03,vBWML13,1.0,1
VC03,vBWML14,1.0,1
VC03,vBWML15,3.0,1
VC03,vBWML16,2.0,1
VC03,vBWMR11,2.0,1
VC03,vBWMR13,1.0,1
VC03,vBWMR15,2.0,1
VC04,AVBR,1.0,1
VC04,AVHR,1.0,1
VC04,VC03,1.0,1
VC04,VC05,2.0,1
VC04,vBWML16,1.0,1
VC04,vBWMR16,3.0,1
VC04,vm2aL,2.0,1
VC04,vm2aR,3.0,1
VC04,vm2pL,2.0,1
VC04,vm2pR,2.0,1
VC05,AVFL,2.0,1
VC05,AVFR,1.0,1
VC05,DVC,3.0,1
VC05,HSNL,1.0,1
VC05,HSNR,3.0,1
VC05,PVR,1.0,1
VC05,PVT,1.0,1
VC05,VC04,4.0,1
VC05,vBWML15,4.0,1
VC05,vBWML16,1.0,1
VC05,vm2aL,2.0,1
VC05,vm2aR,2.0,1
VC05,vm2pL,3.0,1
VC05,vm2pR,2.0,1
VC06,AVG,1.0,1
VC06,AVL,2.0,1
VC06,DD06,2.0,1
VC06,PVNR,2.0,1
VC06,VD11,5.0,1
VC06,VD12,3.0,1
VC06,vBWML17,1.0,1
VC06,vBWMR17,1.0,1
VD01,DD01,2.0,1
VD01,SAAVL,1.0,1
VD01,VA01,8.0,1
VD01,VB01,5.0,1
VD01,vBWML7,11.0,1
VD01,vBWML8,3.0,1
VD02,AS01,1.0,1
VD02,AVEL,1.0,1
VD02,DD01,1.0,1
VD02,VA02,12.0,1
VD02,VB02,4.0,1
VD02,vBWML7,2.0,1
VD02,vBWML8,8.0,1
VD02,vBWML9,12.0,1
VD02,vBWMR7,3.0,1
VD02,vBWMR8,12.0,1
VD02,vBWMR9,5.0,1
VD03,DD01,6.0,1
VD03,VA03,4.0,1
VD03,VB02,2.0,1
VD03,VB03,1.0,1
VD03,vBWML10,6.0,1
VD03,vBWML11,8.0,1
VD03,vBWMR10,6.0,1
VD03,vBWMR11,12.0,1
VD04,VA04,1.0,1
VD04,VB03,2.0,1
VD04,vBWML12,5.0,1
VD04,vBWML13,6.0,1
VD04,vBWMR11,4.0,1
VD04,vBWMR12,4.0,1
VD04,vBWMR13,3.0,1
VD05,AVAR,1.0,1
VD05,SAAVL,1.0,1
VD05,VA05,2.0,1
VD05,VA06,1.0,1
VD05,VB01,1.0,1
VD05,VB04,2.0,1
VD05,vBWML12,4.0,1
VD05,vBWML13,7.0,1
VD05,vBWML14,1.0,1
VD05,vBWMR12,3.0,1
VD05,vBWMR13,10.0,1
VD06,AVAL,1.0,1
VD06,PVNR,1.0,1
VD06,VA06,3.0,1
VD06,VB05,1.0,1
VD06,vBWML13,1.0,1
VD06,vBWML14,10.0,1
VD06,vBWML15,3.0,1
VD06,vBWML16,1.0,1
VD06,vBWMR13,4.0,1
VD06,vBWMR14,7.0,1
VD06,vBWMR15,1.0,1
VD07,VA07,2.0,1
VD07,VB06,2.0,1
VD07,VB07,1.0,1
VD07,vBWML14,1.0,1
VD07,vBWML15,8.0,1
VD07,vBWML16,7.0,1
VD07,vBWMR14,6.0,1
VD07,vBWMR15,7.0,1
VD07,vBWMR16,1.0,1
VD08,VA08,2.0,1
VD08,VA09,1.0,1
VD08,VB07,2.0,1
VD08,vBWML15,4.0,1
VD08,vBWML16,4.0,1
VD08,vBWML17,4.0,1
VD08,vBWMR16,4.0,1
VD08,vBWMR17,4.0,1
VD08,vBWMR18,4.0,1
VD09,VA09,3.0,1
VD09,VB08,2.0,1
VD09,vBWML17,4.0,1
VD09,vBWML18,4.0,1
VD09,vBWML19,4.0,1
VD09,vBWMR18,4.0,1
VD09,vBWMR19,4.0,1
VD09,vBWMR20,4.0,1
VD10,VA10,2.0,1
VD10,VB09,1.0,1
VD10,vBWML18,4.0,1
VD10,vBWML19,4.0,1
VD10,vBWML20,4.0,1
VD10,vBWMR19,4.0,1
VD10,vBWMR20,4.0,1
VD10,vBWMR21,4.0,1
VD11,AVAR,2.0,1
VD11,DD06,2.0,1
VD11,PVT,1.0,1
VD11,VA11,2.0,1
VD11,VB10,1.0,1
VD11,vBWML19,4.0,1
VD11,vBWML20,4.0,1
VD11,vBWML21,4.0,1
VD11,vBWMR20,4.0,1
VD11,vBWMR21,4.0,1
VD11,vBWMR22,4.0,1
VD12,DD06,2.0,1
VD12,VA11,3.0,1
VD12,VA12,13.0,1
VD12,VB11,1.0,1
VD12,vBWML20,4.0,1
VD12,vBWML21,4.0,1
VD12,vBWML22,4.0,1
VD12,vBWMR21,4.0,1
VD12,vBWMR22,4.0,1
VD12,vBWMR23,4.0,1
VD13,AVAR,2.0,1
VD13,DD06,3.0,1
VD13,PVCR,1.0,1
VD13,PVWL,1.0,1
VD13,VA12,11.0,1
VD13,VD12,1.0,1
VD13,intestine,1.0,1
VD13,vBWML21,4.0,1
VD13,vBWML22,4.0,1
VD13,vBWML23,4.0,1
VD13,vBWMR22,4.0,1
VD13,vBWMR23,4.0,1
VD13,vBWMR24,4.0,1
